arm,seed,split_id,split,candidate_id,reason,validation_score,locked_score_if_computed,leakage_violation,strategy_boundary_violation,constraint_violation,why_not_selected
Unconstrained Search,0,0,0,Unconstrained Search-0-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,44.30471582094782,35.09655079841169,True,True,2,FAILED_HARD_GATE
Unconstrained Search,0,0,0,Unconstrained Search-0-13,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,44.30471582094782,35.09655079841169,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,44.30471582094782,35.09655079841169,True,True,2,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,44.30471582094782,35.09655079841169,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,44.30471582094782,35.09655079841169,True,True,4,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,40.87858427985309,31.002767673378877,True,True,4,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-59,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,40.87858427985309,31.002767673378877,True,True,4,FAILED_HARD_GATE
Unconstrained Search,4,0,0,Unconstrained Search-4-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,40.87858427985309,30.813460211403118,True,True,2,FAILED_HARD_GATE
Unconstrained Search,0,0,0,Unconstrained Search-0-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,40.87175526078993,30.813460211403118,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-6,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,40.87175526078993,30.813460211403118,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-43,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,40.87175526078993,30.813460211403118,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-45,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,40.87175526078993,31.002767673378877,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-58,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,40.87175526078993,30.813460211403118,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,0,0,Unconstrained Search-4-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,40.87175526078993,30.813460211403118,True,True,3,FAILED_HARD_GATE
Unconstrained Search,0,0,0,Unconstrained Search-0-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00833946654467,28.33240910748806,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,0,0,Unconstrained Search-1-27,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00833946654467,28.33240910748806,True,True,2,FAILED_HARD_GATE
Unconstrained Search,1,0,0,Unconstrained Search-1-8,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00221215419449,28.33240910748806,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,0,0,Unconstrained Search-1-50,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00221215419449,28.33240910748806,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00221215419449,28.33240910748806,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-31,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00221215419449,28.33240910748806,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-25,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00221215419449,28.33240910748806,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,0,0,Unconstrained Search-4-0,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00221215419449,28.33240910748806,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,0,0,Unconstrained Search-4-4,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,38.00221215419449,28.33240910748806,True,True,3,FAILED_HARD_GATE
Unconstrained Search,0,1,1,Unconstrained Search-0-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,37.0883664431268,28.104426794064306,True,True,2,FAILED_HARD_GATE
Unconstrained Search,0,1,1,Unconstrained Search-0-13,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,37.0883664431268,28.152156659044913,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,37.0883664431268,28.104426794064306,True,True,2,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,37.0883664431268,28.104426794064306,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,37.0883664431268,28.152156659044913,True,True,4,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-50,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.952663635195684,25.125557603622635,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,1,1,Unconstrained Search-4-39,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.952663635195684,25.125557603622635,True,True,4,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.948529853117286,25.12049811300938,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-21,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.948529853117286,25.12049811300938,True,True,4,FAILED_HARD_GATE
Unconstrained Search,1,1,1,Unconstrained Search-1-24,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.51773464837445,25.121459724475383,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-40,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.51773464837445,25.121459724475383,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-50,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.23618970404345,34.06017104025057,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,0,0,Unconstrained Search-4-39,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.23618970404345,34.06017104025057,True,True,4,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.232576485206884,34.0525158177835,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-21,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,34.232576485206884,34.0525158177835,True,True,4,FAILED_HARD_GATE
Unconstrained Search,3,5,5,Unconstrained Search-3-45,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.95367676837135,34.80155156934223,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.947716655191556,34.81328649610308,True,True,4,FAILED_HARD_GATE
Unconstrained Search,3,5,5,Unconstrained Search-3-59,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.947716655191556,34.81328649610308,True,True,4,FAILED_HARD_GATE
Unconstrained Search,1,0,0,Unconstrained Search-1-24,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.94176623127418,33.70503711220636,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-40,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.94176623127418,33.70503711220636,True,True,3,FAILED_HARD_GATE
Unconstrained Search,0,5,5,Unconstrained Search-0-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.756166466006455,34.67247754697701,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-6,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.756166466006455,34.67247754697701,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-43,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.756166466006455,34.67247754697701,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,5,5,Unconstrained Search-3-58,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.756166466006455,34.67247754697701,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,5,5,Unconstrained Search-4-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.756166466006455,34.67247754697701,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,5,5,Unconstrained Search-4-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.750327688133304,34.68416028656855,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.33510203678503,26.534763118559525,True,True,4,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-45,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.33510203678503,26.53727335066322,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-59,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.33510203678503,26.534763118559525,True,True,4,FAILED_HARD_GATE
Unconstrained Search,0,5,5,Unconstrained Search-0-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.29823548382599,35.14999708722049,True,True,2,FAILED_HARD_GATE
Unconstrained Search,0,5,5,Unconstrained Search-0-13,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.29823548382599,35.14999708722049,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.29823548382599,35.14999708722049,True,True,2,FAILED_HARD_GATE
Unconstrained Search,3,5,5,Unconstrained Search-3-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.29823548382599,35.14999708722049,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,5,5,Unconstrained Search-3-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,33.29823548382599,35.14999708722049,True,True,4,FAILED_HARD_GATE
Unconstrained Search,0,1,1,Unconstrained Search-0-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.21236896397424,25.39847502243577,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-6,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.21236896397424,25.39847502243577,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-43,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.21236896397424,25.39847502243577,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-58,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.21236896397424,25.39847502243577,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,1,1,Unconstrained Search-4-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.21236896397424,25.41051276250837,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,1,1,Unconstrained Search-4-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,33.21236896397424,25.39847502243577,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-29,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,32.58344199786592,30.139915830096445,True,True,4,FAILED_HARD_GATE
Unconstrained Search,4,0,0,Unconstrained Search-4-55,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,32.58344199786592,30.139915830096445,True,True,4,FAILED_HARD_GATE
Unconstrained Search,1,0,0,Unconstrained Search-1-34,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,32.402749843567186,29.63867756074583,True,True,4,FAILED_HARD_GATE
Unconstrained Search,3,0,0,Unconstrained Search-3-4,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,32.11847463674899,29.40326849571224,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,5,5,Unconstrained Search-1-8,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.933715743564527,32.66007772600961,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,5,5,Unconstrained Search-1-50,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.933715743564527,32.66007772600961,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.933715743564527,32.66007772600961,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-31,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.933715743564527,32.66007772600961,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,5,5,Unconstrained Search-3-25,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.933715743564527,32.66007772600961,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,5,5,Unconstrained Search-4-0,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.933715743564527,32.66007772600961,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,5,5,Unconstrained Search-4-4,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.933715743564527,32.66007772600961,True,True,3,FAILED_HARD_GATE
Unconstrained Search,0,5,5,Unconstrained Search-0-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.929648898408875,32.671603871176984,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,5,5,Unconstrained Search-1-27,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.929648898408875,32.671603871176984,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-29,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,31.497016798384738,23.04093281543302,True,True,4,FAILED_HARD_GATE
Unconstrained Search,4,1,1,Unconstrained Search-4-55,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,31.497016798384738,23.04093281543302,True,True,4,FAILED_HARD_GATE
Unconstrained Search,0,2,2,Unconstrained Search-0-13,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,31.383977164559987,26.848659323107572,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,2,2,Unconstrained Search-3-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,31.383977164559987,26.848659323107572,True,True,4,FAILED_HARD_GATE
Unconstrained Search,0,2,2,Unconstrained Search-0-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.352233902781283,26.8096733345397,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,2,2,Unconstrained Search-2-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.352233902781283,26.8096733345397,True,True,2,FAILED_HARD_GATE
Unconstrained Search,3,2,2,Unconstrained Search-3-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,31.352233902781283,26.8096733345397,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,1,1,Unconstrained Search-1-34,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,31.00654528693471,23.47574452179512,True,True,4,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-4,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,30.77674970207764,24.10983518505015,True,True,3,FAILED_HARD_GATE
Unconstrained Search,0,1,1,Unconstrained Search-0-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.075450562794337,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,1,1,Unconstrained Search-1-8,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.06519929154682,True,True,3,FAILED_HARD_GATE
Unconstrained Search,1,1,1,Unconstrained Search-1-27,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.075450562794337,True,True,2,FAILED_HARD_GATE
Unconstrained Search,1,1,1,Unconstrained Search-1-50,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.06519929154682,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.06519929154682,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,1,1,Unconstrained Search-2-31,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.06519929154682,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,1,1,Unconstrained Search-3-25,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.06519929154682,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,1,1,Unconstrained Search-4-0,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.06519929154682,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,1,1,Unconstrained Search-4-4,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,30.760987583362688,23.06519929154682,True,True,3,FAILED_HARD_GATE
Unconstrained Search,0,4,4,Unconstrained Search-0-13,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,29.823405006416507,34.39512518563457,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,4,4,Unconstrained Search-3-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,29.823405006416507,34.39512518563457,True,True,4,FAILED_HARD_GATE
Unconstrained Search,0,4,4,Unconstrained Search-0-11,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,29.799185433443153,34.39512518563457,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,4,4,Unconstrained Search-2-38,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,29.799185433443153,34.39512518563457,True,True,2,FAILED_HARD_GATE
Unconstrained Search,3,4,4,Unconstrained Search-3-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,29.799185433443153,34.39512518563457,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,2,2,Unconstrained Search-3-45,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.850576276661624,24.042274454557678,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,2,2,Unconstrained Search-2-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.84902833563066,24.042274454557678,True,True,4,FAILED_HARD_GATE
Unconstrained Search,3,2,2,Unconstrained Search-3-59,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.84902833563066,24.042274454557678,True,True,4,FAILED_HARD_GATE
Unconstrained Search,2,2,2,Unconstrained Search-2-50,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.626378478816278,23.86372519641212,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,2,2,Unconstrained Search-4-39,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.626378478816278,23.86372519641212,True,True,4,FAILED_HARD_GATE
Unconstrained Search,2,2,2,Unconstrained Search-2-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.62068989306017,23.86372519641212,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,2,2,Unconstrained Search-2-21,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.62068989306017,23.86372519641212,True,True,4,FAILED_HARD_GATE
Unconstrained Search,1,2,2,Unconstrained Search-1-24,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.449991661437004,23.95207203915035,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,2,2,Unconstrained Search-3-40,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.449991661437004,23.95207203915035,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,0,0,Unconstrained Search-2-59,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.351264402404905,24.42677722668662,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-9,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.071966245452906,28.71475698638441,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-21,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.071966245452906,28.71475698638441,True,True,4,FAILED_HARD_GATE
Unconstrained Search,2,5,5,Unconstrained Search-2-50,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.070223866207968,28.71475698638441,True,True,3,FAILED_HARD_GATE
Unconstrained Search,4,5,5,Unconstrained Search-4-39,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;AVAILABILITY_FAIL;CONSTRAINT_FAIL,28.070223866207968,28.71475698638441,True,True,4,FAILED_HARD_GATE
Unconstrained Search,4,2,2,Unconstrained Search-4-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,28.069971339599487,23.632348494853954,True,True,2,FAILED_HARD_GATE
Unconstrained Search,0,2,2,Unconstrained Search-0-14,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,28.062234503995846,23.632348494853954,True,True,3,FAILED_HARD_GATE
Unconstrained Search,2,2,2,Unconstrained Search-2-6,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,28.062234503995846,23.632348494853954,True,True,2,FAILED_HARD_GATE
Unconstrained Search,2,2,2,Unconstrained Search-2-43,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,28.062234503995846,23.632348494853954,True,True,3,FAILED_HARD_GATE
Unconstrained Search,3,2,2,Unconstrained Search-3-58,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,28.062234503995846,23.632348494853954,True,True,2,FAILED_HARD_GATE
Unconstrained Search,4,2,2,Unconstrained Search-4-52,LEAKAGE_FAIL;STRATEGY_BOUNDARY_FAIL;CONSTRAINT_FAIL,28.062234503995846,23.632348494853954,True,True,3,FAILED_HARD_GATE
